coco_index,label,class_name,object_index,replacement_object,prior_label,image_path,mask_path,split,replacement_label
1256,1,car,0,elephant,2,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1256.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1256.png,train,20
1257,1,zebra,0,pizza,22,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1257.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1257.png,train,53
1258,1,clock,0,motorcycle,74,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1258.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1258.png,train,3
1259,0,clock,0,vase,74,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1259.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1259.png,train,75
1262,1,bear,0,truck,21,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1262.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1262.png,train,7
1263,1,vase,3,microwave,75,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1263.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1263.png,train,68
1264,1,sheep,8,mouse,18,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1264.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1264.png,train,64
1265,1,person,1,refrigerator,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1265.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1265.png,train,72
1267,1,vase,1,orange,75,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1267.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1267.png,train,49
1268,0,dining table,0,orange,60,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1268.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1268.png,train,49
1269,1,car,7,spoon,2,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1269.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1269.png,train,44
1270,1,bus,1,giraffe,5,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1270.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1270.png,train,23
1271,0,umbrella,0,umbrella,25,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1271.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1271.png,train,25
1273,1,clock,0,bird,74,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1273.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1273.png,train,14
1277,1,airplane,0,hot dog,4,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1277.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1277.png,train,52
1279,1,hair drier,5,bird,78,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1279.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1279.png,train,14
1281,1,teddy bear,5,suitcase,77,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1281.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1281.png,train,28
1282,1,stop sign,3,motorcycle,11,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1282.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1282.png,train,3
1283,1,airplane,0,stop sign,4,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1283.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1283.png,train,11
1286,1,tennis racket,3,bottle,38,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1286.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1286.png,train,39
1288,1,zebra,0,hair drier,22,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1288.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1288.png,train,78
1289,1,horse,5,banana,17,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1289.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1289.png,train,46
1290,1,elephant,2,refrigerator,20,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1290.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1290.png,train,72
1291,1,laptop,10,tv,63,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1291.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1291.png,train,62
1292,1,remote,3,laptop,65,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1292.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1292.png,train,63
1293,1,giraffe,0,cow,23,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1293.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1293.png,train,19
1296,1,oven,0,car,69,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1296.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1296.png,train,2
1297,1,cake,0,book,55,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1297.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1297.png,train,73
1298,1,knife,1,cell phone,43,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1298.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1298.png,train,67
1299,1,bed,1,remote,59,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1299.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1299.png,train,65
1300,1,tennis racket,1,skis,38,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1300.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1300.png,train,30
1303,1,snowboard,0,cup,31,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1303.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1303.png,train,41
1304,1,zebra,1,stop sign,22,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1304.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1304.png,train,11
1306,0,traffic light,2,cup,9,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1306.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1306.png,train,41
1307,1,car,13,carrot,2,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1307.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1307.png,train,51
1308,1,boat,3,fork,8,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1308.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1308.png,train,42
1310,1,surfboard,1,car,37,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1310.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1310.png,train,2
1311,1,surfboard,1,handbag,37,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1311.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1311.png,train,26
1314,1,mouse,3,tv,64,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1314.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1314.png,train,62
1316,1,train,0,truck,6,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1316.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1316.png,train,7
1317,1,remote,0,refrigerator,65,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1317.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1317.png,train,72
1318,1,bottle,0,sandwich,39,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1318.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1318.png,train,48
1320,1,tennis racket,2,snowboard,38,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1320.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1320.png,train,31
1322,1,hot dog,0,kite,52,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1322.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1322.png,train,33
1327,1,backpack,6,sandwich,24,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1327.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1327.png,train,48
1329,0,truck,6,cow,7,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1329.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1329.png,train,19
1330,1,surfboard,1,chair,37,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1330.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1330.png,train,56
1331,1,apple,2,fire hydrant,47,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1331.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1331.png,train,10
1332,0,spoon,1,knife,44,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1332.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1332.png,train,43
1333,1,banana,1,remote,46,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1333.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1333.png,train,65
1334,1,clock,0,dog,74,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1334.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1334.png,train,16
1335,1,skis,21,frisbee,30,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1335.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1335.png,train,29
1337,1,surfboard,1,spoon,37,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1337.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1337.png,train,44
1338,1,cup,9,oven,41,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1338.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1338.png,train,69
1339,0,cow,1,bird,19,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1339.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1339.png,train,14
1340,0,motorcycle,3,motorcycle,3,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1340.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1340.png,train,3
1343,0,tennis racket,1,hot dog,38,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1343.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1343.png,train,52
1344,1,toilet,0,person,61,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1344.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1344.png,train,0
1345,1,skis,3,bottle,30,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1345.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1345.png,train,39
1346,1,person,3,elephant,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1346.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1346.png,train,20
1347,1,person,3,kite,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1347.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1347.png,train,33
1348,1,bear,0,toothbrush,21,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1348.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1348.png,train,79
1349,1,elephant,1,frisbee,20,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1349.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1349.png,train,29
1352,1,suitcase,11,pizza,28,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1352.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1352.png,train,53
1353,1,tie,1,skateboard,27,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1353.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1353.png,train,36
1354,0,bird,1,airplane,14,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1354.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1354.png,train,4
1355,1,snowboard,3,cake,31,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1355.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1355.png,train,55
1356,1,laptop,1,microwave,63,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1356.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1356.png,train,68
1357,1,suitcase,5,orange,28,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1357.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1357.png,train,49
1359,1,couch,1,fire hydrant,57,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1359.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1359.png,train,10
1361,1,spoon,2,cat,44,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1361.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1361.png,train,15
1363,1,person,8,teddy bear,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1363.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1363.png,train,77
1364,1,wine glass,2,umbrella,40,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1364.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1364.png,train,25
1365,1,sports ball,0,apple,32,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1365.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1365.png,train,47
1366,0,donut,3,sandwich,54,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1366.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1366.png,train,48
1370,1,vase,1,frisbee,75,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1370.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1370.png,train,29
1371,0,boat,14,sports ball,8,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1371.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1371.png,train,32
1372,0,broccoli,1,orange,50,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1372.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1372.png,train,49
1373,1,boat,6,bus,8,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1373.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1373.png,train,5
1375,1,bird,2,apple,14,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1375.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1375.png,train,47
1376,0,umbrella,0,bird,25,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1376.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1376.png,train,14
1378,0,frisbee,1,sandwich,29,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1378.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1378.png,train,48
1379,1,frisbee,2,parking meter,29,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1379.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1379.png,train,12
1380,1,cup,0,zebra,41,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1380.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1380.png,train,22
1381,1,bench,1,boat,13,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1381.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1381.png,train,8
1383,1,cell phone,0,dining table,67,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1383.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1383.png,train,60
1385,1,donut,13,hot dog,54,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1385.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1385.png,train,52
1386,1,umbrella,12,fork,25,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1386.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1386.png,train,42
1387,1,boat,0,donut,8,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1387.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1387.png,train,54
1388,1,surfboard,1,carrot,37,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1388.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1388.png,train,51
1393,1,airplane,0,donut,4,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1393.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1393.png,train,54
1395,1,sheep,0,backpack,18,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1395.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1395.png,train,24
1396,0,chair,0,airplane,56,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1396.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1396.png,train,4
1399,1,bed,0,vase,59,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1399.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1399.png,train,75
1400,1,horse,9,cup,17,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1400.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1400.png,train,41
1401,1,person,1,frisbee,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1401.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1401.png,train,29
1402,0,orange,14,cat,49,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1402.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1402.png,train,15
1404,1,oven,0,handbag,69,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1404.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1404.png,train,26
1405,1,giraffe,0,chair,23,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1405.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1405.png,train,56
1406,1,carrot,5,surfboard,51,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1406.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1406.png,train,37
1408,1,toothbrush,1,remote,79,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1408.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1408.png,train,65
1409,1,fork,9,baseball glove,42,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1409.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1409.png,train,35
1410,1,toothbrush,0,handbag,79,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1410.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1410.png,train,26
1412,1,bicycle,1,toothbrush,1,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1412.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1412.png,train,79
1415,1,donut,0,tennis racket,54,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1415.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1415.png,train,38
1416,1,cat,0,airplane,15,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1416.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1416.png,train,4
1418,0,motorcycle,0,orange,3,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1418.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1418.png,train,49
1419,0,backpack,10,handbag,24,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/1419.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/1419.png,train,26
